image;irma_code
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371941.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371943.png;1121-110-415-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371945.png;1121-110-411-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371946.png;1121-210-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371947.png;1121-120-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371948.png;1121-120-330-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371949.png;1121-210-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371950.png;1121-210-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371951.png;1121-210-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371952.png;1121-210-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371953.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371954.png;1121-210-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371955.png;1121-120-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371956.png;1121-120-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371957.png;1121-120-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371958.png;1121-120-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371959.png;1121-120-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371960.png;1121-4b0-233-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371961.png;1121-4b0-233-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371962.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371963.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371964.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371965.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371966.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371967.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371968.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371970.png;1121-230-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371971.png;1121-4a0-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371972.png;1121-4a0-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371973.png;1121-4a0-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371974.png;1121-4a0-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371975.png;1121-4a0-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371976.png;1121-4a0-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371977.png;1121-4a0-918-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371978.png;1121-120-914-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371979.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371980.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371981.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371982.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371983.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371984.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371985.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371986.png;1121-490-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371987.png;1121-229-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371988.png;1121-229-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371989.png;1121-229-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371990.png;1121-229-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371991.png;1121-228-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371992.png;1121-228-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371993.png;1121-220-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371994.png;1121-220-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371995.png;1121-220-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371996.png;1121-220-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371997.png;1121-210-320-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371998.png;1121-220-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/371999.png;1121-220-310-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372000.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372001.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372002.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372003.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372004.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372005.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372006.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372007.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372008.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372009.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372010.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372011.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372012.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372013.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372014.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372015.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372016.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372017.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372018.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372019.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372020.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372021.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372022.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372023.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372024.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372025.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372026.png;1123-211-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372027.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372028.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372029.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372030.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372031.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372032.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372033.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372034.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372035.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372036.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372037.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372038.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372039.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372040.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372041.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372042.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372043.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372044.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372045.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372046.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372047.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372048.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372049.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372050.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372051.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372052.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372053.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372054.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372055.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372056.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372057.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372058.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372059.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372060.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372061.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372062.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372063.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372064.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372065.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372066.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372067.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372068.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372069.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372070.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372071.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372072.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372073.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372074.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372075.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372076.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372077.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372078.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372079.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372080.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372081.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372082.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372083.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372084.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372085.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372086.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372087.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372088.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372089.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372090.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372091.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372092.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372093.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372094.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372095.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372096.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372097.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372098.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372099.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372100.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372101.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372102.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372103.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372104.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372105.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372106.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372107.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372108.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372109.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372110.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372111.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372112.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372113.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372114.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372115.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372116.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372117.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372118.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372119.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372120.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372121.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372122.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372123.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372124.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372125.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372126.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372127.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372128.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372129.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372130.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372131.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372132.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372133.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372134.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372135.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372136.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372137.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372138.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372139.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372140.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372141.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372142.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372143.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372144.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372145.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372146.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372147.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372148.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372149.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372150.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372151.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372152.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372153.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372154.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372155.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372156.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372157.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372158.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372159.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372160.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372161.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372162.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372163.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372164.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372165.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372166.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372167.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372168.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372169.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372170.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372171.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372172.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372173.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372174.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372175.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372176.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372177.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372178.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372179.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372180.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372181.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372182.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372183.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372184.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372185.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372186.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372187.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372188.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372189.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372190.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372191.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372192.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372193.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372194.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372195.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372196.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372197.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372198.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372199.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372200.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372201.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372202.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372203.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372204.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372205.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372206.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372207.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372208.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372209.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372210.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372211.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372212.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372213.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372214.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372215.png;1123-110-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372216.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372217.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372218.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372219.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372220.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372221.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372222.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372223.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372224.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372225.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372226.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372227.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372228.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372229.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372230.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372231.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372232.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372233.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372236.png;1123-127-500-000
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372237.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372238.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372239.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372240.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372241.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372242.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372243.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372244.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372245.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372246.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372247.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372248.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372249.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372250.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372251.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372252.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372253.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372254.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372255.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372256.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372257.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372258.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372259.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372260.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372261.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372262.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372263.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372264.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372265.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372266.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372267.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372268.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372269.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372270.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372271.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372272.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372273.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372274.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372275.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372278.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/372279.png;1121-120-943-700
