image,elevation,azimuth,inplane
SMIR.Body.057Y.F.CT.57793_70.png,0.5049,4.6542,0.0
SMIR.Body.057Y.F.CT.57793_71.png,0.5049,4.8869,0.0
SMIR.Body.057Y.F.CT.57793_72.png,0.5049,5.1196,0.0
SMIR.Body.057Y.F.CT.57793_73.png,0.5049,5.3523,0.0
SMIR.Body.057Y.F.CT.57793_74.png,0.5049,5.5851,0.0
SMIR.Body.057Y.F.CT.57793_75.png,0.5049,5.8178,0.0
SMIR.Body.057Y.F.CT.57793_76.png,0.5049,6.0505,0.0
SMIR.Body.057Y.F.CT.57793_77.png,0.6171,0.0,0.0
SMIR.Body.057Y.F.CT.57793_78.png,0.6171,0.1963,0.0
SMIR.Body.057Y.F.CT.57793_79.png,0.6171,0.3927,0.0
SMIR.Body.057Y.F.CT.57793_80.png,0.6171,0.589,0.0
SMIR.Body.057Y.F.CT.57793_81.png,0.6171,0.7854,0.0
SMIR.Body.057Y.F.CT.57793_82.png,0.6171,0.9817,0.0
SMIR.Body.057Y.F.CT.57793_83.png,0.6171,1.1781,0.0
SMIR.Body.057Y.F.CT.57793_84.png,0.6171,1.3744,0.0
SMIR.Body.057Y.F.CT.57793_85.png,0.6171,1.5708,0.0
SMIR.Body.057Y.F.CT.57793_86.png,0.6171,1.7671,0.0
SMIR.Body.057Y.F.CT.57793_87.png,0.6171,1.9635,0.0
SMIR.Body.057Y.F.CT.57793_88.png,0.6171,2.1598,0.0
SMIR.Body.057Y.F.CT.57793_89.png,0.6171,2.3562,0.0
SMIR.Body.057Y.F.CT.57793_90.png,0.6171,2.5525,0.0
SMIR.Body.057Y.F.CT.57793_91.png,0.6171,2.7489,0.0
SMIR.Body.057Y.F.CT.57793_92.png,0.6171,2.9452,0.0
SMIR.Body.057Y.F.CT.57793_93.png,0.6171,3.1416,0.0
SMIR.Body.057Y.F.CT.57793_94.png,0.6171,3.3379,0.0
SMIR.Body.057Y.F.CT.57793_95.png,0.6171,3.5343,0.0
SMIR.Body.057Y.F.CT.57793_96.png,0.6171,3.7306,0.0
SMIR.Body.057Y.F.CT.57793_97.png,0.6171,3.927,0.0
SMIR.Body.057Y.F.CT.57793_98.png,0.6171,4.1233,0.0
SMIR.Body.057Y.F.CT.57793_99.png,0.6171,4.3197,0.0
SMIR.Body.057Y.F.CT.57793_100.png,0.6171,4.516,0.0
SMIR.Body.057Y.F.CT.57793_101.png,0.6171,4.7124,0.0
SMIR.Body.057Y.F.CT.57793_102.png,0.6171,4.9087,0.0
SMIR.Body.057Y.F.CT.57793_103.png,0.6171,5.1051,0.0
SMIR.Body.057Y.F.CT.57793_104.png,0.6171,5.3014,0.0
SMIR.Body.057Y.F.CT.57793_105.png,0.6171,5.4978,0.0
SMIR.Body.057Y.F.CT.57793_106.png,0.6171,5.6941,0.0
SMIR.Body.057Y.F.CT.57793_107.png,0.6171,5.8905,0.0
SMIR.Body.057Y.F.CT.57793_108.png,0.6171,6.0868,0.0
SMIR.Body.057Y.F.CT.57793_109.png,0.7293,0.0,0.0
SMIR.Body.057Y.F.CT.57793_110.png,0.7293,0.1698,0.0
SMIR.Body.057Y.F.CT.57793_111.png,0.7293,0.3396,0.0
SMIR.Body.057Y.F.CT.57793_112.png,0.7293,0.5094,0.0
SMIR.Body.057Y.F.CT.57793_113.png,0.7293,0.6793,0.0
SMIR.Body.057Y.F.CT.57793_114.png,0.7293,0.8491,0.0
SMIR.Body.057Y.F.CT.57793_115.png,0.7293,1.0189,0.0
SMIR.Body.057Y.F.CT.57793_116.png,0.7293,1.1887,0.0
SMIR.Body.057Y.F.CT.57793_117.png,0.7293,1.3585,0.0
SMIR.Body.057Y.F.CT.57793_118.png,0.7293,1.5283,0.0
SMIR.Body.057Y.F.CT.57793_119.png,0.7293,1.6982,0.0
SMIR.Body.057Y.F.CT.57793_120.png,0.7293,1.868,0.0
SMIR.Body.057Y.F.CT.57793_121.png,0.7293,2.0378,0.0
SMIR.Body.057Y.F.CT.57793_122.png,0.7293,2.2076,0.0
SMIR.Body.057Y.F.CT.57793_123.png,0.7293,2.3774,0.0
SMIR.Body.057Y.F.CT.57793_124.png,0.7293,2.5472,0.0
SMIR.Body.057Y.F.CT.57793_125.png,0.7293,2.7171,0.0
SMIR.Body.057Y.F.CT.57793_126.png,0.7293,2.8869,0.0
SMIR.Body.057Y.F.CT.57793_127.png,0.7293,3.0567,0.0
SMIR.Body.057Y.F.CT.57793_128.png,0.7293,3.2265,0.0
SMIR.Body.057Y.F.CT.57793_129.png,0.7293,3.3963,0.0
SMIR.Body.057Y.F.CT.57793_130.png,0.7293,3.5661,0.0
SMIR.Body.057Y.F.CT.57793_131.png,0.7293,3.7359,0.0
SMIR.Body.057Y.F.CT.57793_132.png,0.7293,3.9058,0.0
SMIR.Body.057Y.F.CT.57793_133.png,0.7293,4.0756,0.0
SMIR.Body.057Y.F.CT.57793_134.png,0.7293,4.2454,0.0
SMIR.Body.057Y.F.CT.57793_135.png,0.7293,4.4152,0.0
SMIR.Body.057Y.F.CT.57793_136.png,0.7293,4.585,0.0
SMIR.Body.057Y.F.CT.57793_137.png,0.7293,4.7548,0.0
SMIR.Body.057Y.F.CT.57793_138.png,0.7293,4.9247,0.0
SMIR.Body.057Y.F.CT.57793_139.png,0.7293,5.0945,0.0
SMIR.Body.057Y.F.CT.57793_140.png,0.7293,5.2643,0.0
SMIR.Body.057Y.F.CT.57793_141.png,0.7293,5.4341,0.0
SMIR.Body.057Y.F.CT.57793_142.png,0.7293,5.6039,0.0
SMIR.Body.057Y.F.CT.57793_143.png,0.7293,5.7737,0.0
SMIR.Body.057Y.F.CT.57793_144.png,0.7293,5.9436,0.0
SMIR.Body.057Y.F.CT.57793_145.png,0.7293,6.1134,0.0
SMIR.Body.057Y.F.CT.57793_146.png,0.8415,0.0,0.0
SMIR.Body.057Y.F.CT.57793_147.png,0.8415,0.1496,0.0
SMIR.Body.057Y.F.CT.57793_148.png,0.8415,0.2992,0.0
SMIR.Body.057Y.F.CT.57793_149.png,0.8415,0.4488,0.0
SMIR.Body.057Y.F.CT.57793_150.png,0.8415,0.5984,0.0
SMIR.Body.057Y.F.CT.57793_151.png,0.8415,0.748,0.0
SMIR.Body.057Y.F.CT.57793_152.png,0.8415,0.8976,0.0
SMIR.Body.057Y.F.CT.57793_153.png,0.8415,1.0472,0.0
SMIR.Body.057Y.F.CT.57793_154.png,0.8415,1.1968,0.0
SMIR.Body.057Y.F.CT.57793_155.png,0.8415,1.3464,0.0
SMIR.Body.057Y.F.CT.57793_156.png,0.8415,1.496,0.0
SMIR.Body.057Y.F.CT.57793_157.png,0.8415,1.6456,0.0
SMIR.Body.057Y.F.CT.57793_158.png,0.8415,1.7952,0.0
SMIR.Body.057Y.F.CT.57793_159.png,0.8415,1.9448,0.0
SMIR.Body.057Y.F.CT.57793_160.png,0.8415,2.0944,0.0
SMIR.Body.057Y.F.CT.57793_161.png,0.8415,2.244,0.0
SMIR.Body.057Y.F.CT.57793_162.png,0.8415,2.3936,0.0
SMIR.Body.057Y.F.CT.57793_163.png,0.8415,2.5432,0.0
SMIR.Body.057Y.F.CT.57793_164.png,0.8415,2.6928,0.0
SMIR.Body.057Y.F.CT.57793_165.png,0.8415,2.8424,0.0
SMIR.Body.057Y.F.CT.57793_166.png,0.8415,2.992,0.0
SMIR.Body.057Y.F.CT.57793_167.png,0.8415,3.1416,0.0
SMIR.Body.057Y.F.CT.57793_168.png,0.8415,3.2912,0.0
SMIR.Body.057Y.F.CT.57793_169.png,0.8415,3.4408,0.0
SMIR.Body.057Y.F.CT.57793_170.png,0.8415,3.5904,0.0
SMIR.Body.057Y.F.CT.57793_171.png,0.8415,3.74,0.0
SMIR.Body.057Y.F.CT.57793_172.png,0.8415,3.8896,0.0
SMIR.Body.057Y.F.CT.57793_173.png,0.8415,4.0392,0.0
SMIR.Body.057Y.F.CT.57793_174.png,0.8415,4.1888,0.0
SMIR.Body.057Y.F.CT.57793_175.png,0.8415,4.3384,0.0
SMIR.Body.057Y.F.CT.57793_176.png,0.8415,4.488,0.0
SMIR.Body.057Y.F.CT.57793_177.png,0.8415,4.6376,0.0
SMIR.Body.057Y.F.CT.57793_178.png,0.8415,4.7872,0.0
SMIR.Body.057Y.F.CT.57793_179.png,0.8415,4.9368,0.0
SMIR.Body.057Y.F.CT.57793_180.png,0.8415,5.0864,0.0
SMIR.Body.057Y.F.CT.57793_181.png,0.8415,5.236,0.0
SMIR.Body.057Y.F.CT.57793_182.png,0.8415,5.3856,0.0
SMIR.Body.057Y.F.CT.57793_183.png,0.8415,5.5352,0.0
SMIR.Body.057Y.F.CT.57793_184.png,0.8415,5.6848,0.0
SMIR.Body.057Y.F.CT.57793_185.png,0.8415,5.8344,0.0
SMIR.Body.057Y.F.CT.57793_186.png,0.8415,5.984,0.0
SMIR.Body.057Y.F.CT.57793_187.png,0.8415,6.1336,0.0
SMIR.Body.057Y.F.CT.57793_188.png,0.9537,0.0,0.0
SMIR.Body.057Y.F.CT.57793_189.png,0.9537,0.1366,0.0
SMIR.Body.057Y.F.CT.57793_190.png,0.9537,0.2732,0.0
SMIR.Body.057Y.F.CT.57793_191.png,0.9537,0.4098,0.0
SMIR.Body.057Y.F.CT.57793_192.png,0.9537,0.5464,0.0
SMIR.Body.057Y.F.CT.57793_193.png,0.9537,0.683,0.0
SMIR.Body.057Y.F.CT.57793_194.png,0.9537,0.8195,0.0
SMIR.Body.057Y.F.CT.57793_195.png,0.9537,0.9561,0.0
SMIR.Body.057Y.F.CT.57793_196.png,0.9537,1.0927,0.0
SMIR.Body.057Y.F.CT.57793_197.png,0.9537,1.2293,0.0
SMIR.Body.057Y.F.CT.57793_198.png,0.9537,1.3659,0.0
SMIR.Body.057Y.F.CT.57793_199.png,0.9537,1.5025,0.0
SMIR.Body.057Y.F.CT.57793_200.png,0.9537,1.6391,0.0
SMIR.Body.057Y.F.CT.57793_201.png,0.9537,1.7757,0.0
SMIR.Body.057Y.F.CT.57793_202.png,0.9537,1.9123,0.0
SMIR.Body.057Y.F.CT.57793_203.png,0.9537,2.0489,0.0
SMIR.Body.057Y.F.CT.57793_204.png,0.9537,2.1855,0.0
SMIR.Body.057Y.F.CT.57793_205.png,0.9537,2.322,0.0
SMIR.Body.057Y.F.CT.57793_206.png,0.9537,2.4586,0.0
SMIR.Body.057Y.F.CT.57793_207.png,0.9537,2.5952,0.0
SMIR.Body.057Y.F.CT.57793_208.png,0.9537,2.7318,0.0
SMIR.Body.057Y.F.CT.57793_209.png,0.9537,2.8684,0.0
SMIR.Body.057Y.F.CT.57793_210.png,0.9537,3.005,0.0
SMIR.Body.057Y.F.CT.57793_211.png,0.9537,3.1416,0.0
SMIR.Body.057Y.F.CT.57793_212.png,0.9537,3.2782,0.0
SMIR.Body.057Y.F.CT.57793_213.png,0.9537,3.4148,0.0
SMIR.Body.057Y.F.CT.57793_214.png,0.9537,3.5514,0.0
SMIR.Body.057Y.F.CT.57793_215.png,0.9537,3.688,0.0
SMIR.Body.057Y.F.CT.57793_216.png,0.9537,3.8245,0.0
SMIR.Body.057Y.F.CT.57793_217.png,0.9537,3.9611,0.0
SMIR.Body.057Y.F.CT.57793_218.png,0.9537,4.0977,0.0
SMIR.Body.057Y.F.CT.57793_219.png,0.9537,4.2343,0.0
SMIR.Body.057Y.F.CT.57793_220.png,0.9537,4.3709,0.0
SMIR.Body.057Y.F.CT.57793_221.png,0.9537,4.5075,0.0
SMIR.Body.057Y.F.CT.57793_222.png,0.9537,4.6441,0.0
SMIR.Body.057Y.F.CT.57793_223.png,0.9537,4.7807,0.0
SMIR.Body.057Y.F.CT.57793_224.png,0.9537,4.9173,0.0
SMIR.Body.057Y.F.CT.57793_225.png,0.9537,5.0539,0.0
SMIR.Body.057Y.F.CT.57793_226.png,0.9537,5.1905,0.0
SMIR.Body.057Y.F.CT.57793_227.png,0.9537,5.327,0.0
SMIR.Body.057Y.F.CT.57793_228.png,0.9537,5.4636,0.0
SMIR.Body.057Y.F.CT.57793_229.png,0.9537,5.6002,0.0
SMIR.Body.057Y.F.CT.57793_230.png,0.9537,5.7368,0.0
SMIR.Body.057Y.F.CT.57793_231.png,0.9537,5.8734,0.0
SMIR.Body.057Y.F.CT.57793_232.png,0.9537,6.01,0.0
SMIR.Body.057Y.F.CT.57793_233.png,0.9537,6.1466,0.0
SMIR.Body.057Y.F.CT.57793_234.png,1.0659,0.0,0.0
SMIR.Body.057Y.F.CT.57793_235.png,1.0659,0.1282,0.0
SMIR.Body.057Y.F.CT.57793_236.png,1.0659,0.2565,0.0
SMIR.Body.057Y.F.CT.57793_237.png,1.0659,0.3847,0.0
SMIR.Body.057Y.F.CT.57793_238.png,1.0659,0.5129,0.0
SMIR.Body.057Y.F.CT.57793_239.png,1.0659,0.6411,0.0
SMIR.Body.057Y.F.CT.57793_240.png,1.0659,0.7694,0.0
SMIR.Body.057Y.F.CT.57793_241.png,1.0659,0.8976,0.0
SMIR.Body.057Y.F.CT.57793_242.png,1.0659,1.0258,0.0
SMIR.Body.057Y.F.CT.57793_243.png,1.0659,1.1541,0.0
SMIR.Body.057Y.F.CT.57793_244.png,1.0659,1.2823,0.0
SMIR.Body.057Y.F.CT.57793_245.png,1.0659,1.4105,0.0
SMIR.Body.057Y.F.CT.57793_246.png,1.0659,1.5387,0.0
SMIR.Body.057Y.F.CT.57793_247.png,1.0659,1.667,0.0
SMIR.Body.057Y.F.CT.57793_248.png,1.0659,1.7952,0.0
SMIR.Body.057Y.F.CT.57793_249.png,1.0659,1.9234,0.0
SMIR.Body.057Y.F.CT.57793_250.png,1.0659,2.0517,0.0
SMIR.Body.057Y.F.CT.57793_251.png,1.0659,2.1799,0.0
SMIR.Body.057Y.F.CT.57793_252.png,1.0659,2.3081,0.0
SMIR.Body.057Y.F.CT.57793_253.png,1.0659,2.4363,0.0
SMIR.Body.057Y.F.CT.57793_254.png,1.0659,2.5646,0.0
SMIR.Body.057Y.F.CT.57793_255.png,1.0659,2.6928,0.0
SMIR.Body.057Y.F.CT.57793_256.png,1.0659,2.821,0.0
SMIR.Body.057Y.F.CT.57793_257.png,1.0659,2.9493,0.0
SMIR.Body.057Y.F.CT.57793_258.png,1.0659,3.0775,0.0
SMIR.Body.057Y.F.CT.57793_259.png,1.0659,3.2057,0.0
SMIR.Body.057Y.F.CT.57793_260.png,1.0659,3.3339,0.0
SMIR.Body.057Y.F.CT.57793_261.png,1.0659,3.4622,0.0
SMIR.Body.057Y.F.CT.57793_262.png,1.0659,3.5904,0.0
SMIR.Body.057Y.F.CT.57793_263.png,1.0659,3.7186,0.0
SMIR.Body.057Y.F.CT.57793_264.png,1.0659,3.8468,0.0
SMIR.Body.057Y.F.CT.57793_265.png,1.0659,3.9751,0.0
SMIR.Body.057Y.F.CT.57793_266.png,1.0659,4.1033,0.0
SMIR.Body.057Y.F.CT.57793_267.png,1.0659,4.2315,0.0
SMIR.Body.057Y.F.CT.57793_268.png,1.0659,4.3598,0.0
SMIR.Body.057Y.F.CT.57793_269.png,1.0659,4.488,0.0
SMIR.Body.057Y.F.CT.57793_270.png,1.0659,4.6162,0.0
SMIR.Body.057Y.F.CT.57793_271.png,1.0659,4.7444,0.0
SMIR.Body.057Y.F.CT.57793_272.png,1.0659,4.8727,0.0
SMIR.Body.057Y.F.CT.57793_273.png,1.0659,5.0009,0.0
SMIR.Body.057Y.F.CT.57793_274.png,1.0659,5.1291,0.0
SMIR.Body.057Y.F.CT.57793_275.png,1.0659,5.2574,0.0
SMIR.Body.057Y.F.CT.57793_276.png,1.0659,5.3856,0.0
SMIR.Body.057Y.F.CT.57793_277.png,1.0659,5.5138,0.0
SMIR.Body.057Y.F.CT.57793_278.png,1.0659,5.642,0.0
SMIR.Body.057Y.F.CT.57793_279.png,1.0659,5.7703,0.0
SMIR.Body.057Y.F.CT.57793_280.png,1.0659,5.8985,0.0
SMIR.Body.057Y.F.CT.57793_281.png,1.0659,6.0267,0.0
SMIR.Body.057Y.F.CT.57793_282.png,1.0659,6.155,0.0
SMIR.Body.057Y.F.CT.57793_283.png,1.1781,0.0,0.0
SMIR.Body.057Y.F.CT.57793_284.png,1.1781,0.1208,0.0
SMIR.Body.057Y.F.CT.57793_285.png,1.1781,0.2417,0.0
SMIR.Body.057Y.F.CT.57793_286.png,1.1781,0.3625,0.0
SMIR.Body.057Y.F.CT.57793_287.png,1.1781,0.4833,0.0
SMIR.Body.057Y.F.CT.57793_288.png,1.1781,0.6042,0.0
SMIR.Body.057Y.F.CT.57793_289.png,1.1781,0.725,0.0
SMIR.Body.057Y.F.CT.57793_290.png,1.1781,0.8458,0.0
SMIR.Body.057Y.F.CT.57793_291.png,1.1781,0.9666,0.0
SMIR.Body.057Y.F.CT.57793_292.png,1.1781,1.0875,0.0
SMIR.Body.057Y.F.CT.57793_293.png,1.1781,1.2083,0.0
SMIR.Body.057Y.F.CT.57793_294.png,1.1781,1.3291,0.0
SMIR.Body.057Y.F.CT.57793_295.png,1.1781,1.45,0.0
SMIR.Body.057Y.F.CT.57793_296.png,1.1781,1.5708,0.0
SMIR.Body.057Y.F.CT.57793_297.png,1.1781,1.6916,0.0
SMIR.Body.057Y.F.CT.57793_298.png,1.1781,1.8125,0.0
SMIR.Body.057Y.F.CT.57793_299.png,1.1781,1.9333,0.0
SMIR.Body.057Y.F.CT.57793_300.png,1.1781,2.0541,0.0
SMIR.Body.057Y.F.CT.57793_301.png,1.1781,2.1749,0.0
SMIR.Body.057Y.F.CT.57793_302.png,1.1781,2.2958,0.0
SMIR.Body.057Y.F.CT.57793_303.png,1.1781,2.4166,0.0
SMIR.Body.057Y.F.CT.57793_304.png,1.1781,2.5374,0.0
SMIR.Body.057Y.F.CT.57793_305.png,1.1781,2.6583,0.0
SMIR.Body.057Y.F.CT.57793_306.png,1.1781,2.7791,0.0
SMIR.Body.057Y.F.CT.57793_307.png,1.1781,2.8999,0.0
SMIR.Body.057Y.F.CT.57793_308.png,1.1781,3.0208,0.0
SMIR.Body.057Y.F.CT.57793_309.png,1.1781,3.1416,0.0
SMIR.Body.057Y.F.CT.57793_310.png,1.1781,3.2624,0.0
SMIR.Body.057Y.F.CT.57793_311.png,1.1781,3.3833,0.0
SMIR.Body.057Y.F.CT.57793_312.png,1.1781,3.5041,0.0
SMIR.Body.057Y.F.CT.57793_313.png,1.1781,3.6249,0.0
SMIR.Body.057Y.F.CT.57793_314.png,1.1781,3.7457,0.0
SMIR.Body.057Y.F.CT.57793_315.png,1.1781,3.8666,0.0
SMIR.Body.057Y.F.CT.57793_316.png,1.1781,3.9874,0.0
SMIR.Body.057Y.F.CT.57793_317.png,1.1781,4.1082,0.0
SMIR.Body.057Y.F.CT.57793_318.png,1.1781,4.2291,0.0
SMIR.Body.057Y.F.CT.57793_319.png,1.1781,4.3499,0.0
SMIR.Body.057Y.F.CT.57793_320.png,1.1781,4.4707,0.0
SMIR.Body.057Y.F.CT.57793_321.png,1.1781,4.5916,0.0
SMIR.Body.057Y.F.CT.57793_322.png,1.1781,4.7124,0.0
SMIR.Body.057Y.F.CT.57793_323.png,1.1781,4.8332,0.0
SMIR.Body.057Y.F.CT.57793_324.png,1.1781,4.954,0.0
SMIR.Body.057Y.F.CT.57793_325.png,1.1781,5.0749,0.0
SMIR.Body.057Y.F.CT.57793_326.png,1.1781,5.1957,0.0
SMIR.Body.057Y.F.CT.57793_327.png,1.1781,5.3165,0.0
SMIR.Body.057Y.F.CT.57793_328.png,1.1781,5.4374,0.0
SMIR.Body.057Y.F.CT.57793_329.png,1.1781,5.5582,0.0
SMIR.Body.057Y.F.CT.57793_330.png,1.1781,5.679,0.0
SMIR.Body.057Y.F.CT.57793_331.png,1.1781,5.7999,0.0
SMIR.Body.057Y.F.CT.57793_332.png,1.1781,5.9207,0.0
SMIR.Body.057Y.F.CT.57793_333.png,1.1781,6.0415,0.0
SMIR.Body.057Y.F.CT.57793_334.png,1.1781,6.1624,0.0
SMIR.Body.057Y.F.CT.57793_335.png,1.2903,0.0,0.0
SMIR.Body.057Y.F.CT.57793_336.png,1.2903,0.1164,0.0
SMIR.Body.057Y.F.CT.57793_337.png,1.2903,0.2327,0.0
SMIR.Body.057Y.F.CT.57793_338.png,1.2903,0.3491,0.0
SMIR.Body.057Y.F.CT.57793_339.png,1.2903,0.4654,0.0
SMIR.Body.057Y.F.CT.57793_340.png,1.2903,0.5818,0.0
SMIR.Body.057Y.F.CT.57793_341.png,1.2903,0.6981,0.0
SMIR.Body.057Y.F.CT.57793_342.png,1.2903,0.8145,0.0
SMIR.Body.057Y.F.CT.57793_343.png,1.2903,0.9308,0.0
SMIR.Body.057Y.F.CT.57793_344.png,1.2903,1.0472,0.0
SMIR.Body.057Y.F.CT.57793_345.png,1.2903,1.1636,0.0
SMIR.Body.057Y.F.CT.57793_346.png,1.2903,1.2799,0.0
SMIR.Body.057Y.F.CT.57793_347.png,1.2903,1.3963,0.0
SMIR.Body.057Y.F.CT.57793_348.png,1.2903,1.5126,0.0
SMIR.Body.057Y.F.CT.57793_349.png,1.2903,1.629,0.0
SMIR.Body.057Y.F.CT.57793_350.png,1.2903,1.7453,0.0
SMIR.Body.057Y.F.CT.57793_351.png,1.2903,1.8617,0.0
SMIR.Body.057Y.F.CT.57793_352.png,1.2903,1.978,0.0
SMIR.Body.057Y.F.CT.57793_353.png,1.2903,2.0944,0.0
SMIR.Body.057Y.F.CT.57793_354.png,1.2903,2.2108,0.0
SMIR.Body.057Y.F.CT.57793_355.png,1.2903,2.3271,0.0
SMIR.Body.057Y.F.CT.57793_356.png,1.2903,2.4435,0.0
SMIR.Body.057Y.F.CT.57793_357.png,1.2903,2.5598,0.0
SMIR.Body.057Y.F.CT.57793_358.png,1.2903,2.6762,0.0
SMIR.Body.057Y.F.CT.57793_359.png,1.2903,2.7925,0.0
SMIR.Body.057Y.F.CT.57793_360.png,1.2903,2.9089,0.0
SMIR.Body.057Y.F.CT.57793_361.png,1.2903,3.0252,0.0
SMIR.Body.057Y.F.CT.57793_362.png,1.2903,3.1416,0.0
SMIR.Body.057Y.F.CT.57793_363.png,1.2903,3.2579,0.0
SMIR.Body.057Y.F.CT.57793_364.png,1.2903,3.3743,0.0
SMIR.Body.057Y.F.CT.57793_365.png,1.2903,3.4907,0.0
SMIR.Body.057Y.F.CT.57793_366.png,1.2903,3.607,0.0
SMIR.Body.057Y.F.CT.57793_367.png,1.2903,3.7234,0.0
SMIR.Body.057Y.F.CT.57793_368.png,1.2903,3.8397,0.0
SMIR.Body.057Y.F.CT.57793_369.png,1.2903,3.9561,0.0
SMIR.Body.057Y.F.CT.57793_370.png,1.2903,4.0724,0.0
SMIR.Body.057Y.F.CT.57793_371.png,1.2903,4.1888,0.0
SMIR.Body.057Y.F.CT.57793_372.png,1.2903,4.3051,0.0
SMIR.Body.057Y.F.CT.57793_373.png,1.2903,4.4215,0.0
SMIR.Body.057Y.F.CT.57793_374.png,1.2903,4.5379,0.0
SMIR.Body.057Y.F.CT.57793_375.png,1.2903,4.6542,0.0
SMIR.Body.057Y.F.CT.57793_376.png,1.2903,4.7706,0.0
SMIR.Body.057Y.F.CT.57793_377.png,1.2903,4.8869,0.0
SMIR.Body.057Y.F.CT.57793_378.png,1.2903,5.0033,0.0
SMIR.Body.057Y.F.CT.57793_379.png,1.2903,5.1196,0.0
SMIR.Body.057Y.F.CT.57793_380.png,1.2903,5.236,0.0
SMIR.Body.057Y.F.CT.57793_381.png,1.2903,5.3523,0.0
SMIR.Body.057Y.F.CT.57793_382.png,1.2903,5.4687,0.0
SMIR.Body.057Y.F.CT.57793_383.png,1.2903,5.5851,0.0
SMIR.Body.057Y.F.CT.57793_384.png,1.2903,5.7014,0.0
SMIR.Body.057Y.F.CT.57793_385.png,1.2903,5.8178,0.0
SMIR.Body.057Y.F.CT.57793_386.png,1.2903,5.9341,0.0
SMIR.Body.057Y.F.CT.57793_387.png,1.2903,6.0505,0.0
SMIR.Body.057Y.F.CT.57793_388.png,1.2903,6.1668,0.0
SMIR.Body.057Y.F.CT.57793_389.png,1.4025,0.0,0.0
SMIR.Body.057Y.F.CT.57793_390.png,1.4025,0.1142,0.0
SMIR.Body.057Y.F.CT.57793_391.png,1.4025,0.2285,0.0
SMIR.Body.057Y.F.CT.57793_392.png,1.4025,0.3427,0.0
SMIR.Body.057Y.F.CT.57793_393.png,1.4025,0.457,0.0
SMIR.Body.057Y.F.CT.57793_394.png,1.4025,0.5712,0.0
SMIR.Body.057Y.F.CT.57793_395.png,1.4025,0.6854,0.0
SMIR.Body.057Y.F.CT.57793_396.png,1.4025,0.7997,0.0
SMIR.Body.057Y.F.CT.57793_397.png,1.4025,0.9139,0.0
SMIR.Body.057Y.F.CT.57793_398.png,1.4025,1.0282,0.0
SMIR.Body.057Y.F.CT.57793_399.png,1.4025,1.1424,0.0
SMIR.Body.057Y.F.CT.57793_400.png,1.4025,1.2566,0.0
SMIR.Body.057Y.F.CT.57793_401.png,1.4025,1.3709,0.0
SMIR.Body.057Y.F.CT.57793_402.png,1.4025,1.4851,0.0
SMIR.Body.057Y.F.CT.57793_403.png,1.4025,1.5994,0.0
SMIR.Body.057Y.F.CT.57793_404.png,1.4025,1.7136,0.0
SMIR.Body.057Y.F.CT.57793_405.png,1.4025,1.8278,0.0
SMIR.Body.057Y.F.CT.57793_406.png,1.4025,1.9421,0.0
SMIR.Body.057Y.F.CT.57793_407.png,1.4025,2.0563,0.0
SMIR.Body.057Y.F.CT.57793_408.png,1.4025,2.1706,0.0
SMIR.Body.057Y.F.CT.57793_409.png,1.4025,2.2848,0.0
SMIR.Body.057Y.F.CT.57793_410.png,1.4025,2.399,0.0
SMIR.Body.057Y.F.CT.57793_411.png,1.4025,2.5133,0.0
SMIR.Body.057Y.F.CT.57793_412.png,1.4025,2.6275,0.0
SMIR.Body.057Y.F.CT.57793_413.png,1.4025,2.7418,0.0
SMIR.Body.057Y.F.CT.57793_414.png,1.4025,2.856,0.0
SMIR.Body.057Y.F.CT.57793_415.png,1.4025,2.9702,0.0
SMIR.Body.057Y.F.CT.57793_416.png,1.4025,3.0845,0.0
SMIR.Body.057Y.F.CT.57793_417.png,1.4025,3.1987,0.0
SMIR.Body.057Y.F.CT.57793_418.png,1.4025,3.313,0.0
SMIR.Body.057Y.F.CT.57793_419.png,1.4025,3.4272,0.0
SMIR.Body.057Y.F.CT.57793_420.png,1.4025,3.5414,0.0
SMIR.Body.057Y.F.CT.57793_421.png,1.4025,3.6557,0.0
SMIR.Body.057Y.F.CT.57793_422.png,1.4025,3.7699,0.0
SMIR.Body.057Y.F.CT.57793_423.png,1.4025,3.8842,0.0
SMIR.Body.057Y.F.CT.57793_424.png,1.4025,3.9984,0.0
SMIR.Body.057Y.F.CT.57793_425.png,1.4025,4.1126,0.0
SMIR.Body.057Y.F.CT.57793_426.png,1.4025,4.2269,0.0
SMIR.Body.057Y.F.CT.57793_427.png,1.4025,4.3411,0.0
SMIR.Body.057Y.F.CT.57793_428.png,1.4025,4.4553,0.0
SMIR.Body.057Y.F.CT.57793_429.png,1.4025,4.5696,0.0
SMIR.Body.057Y.F.CT.57793_430.png,1.4025,4.6838,0.0
SMIR.Body.057Y.F.CT.57793_431.png,1.4025,4.7981,0.0
SMIR.Body.057Y.F.CT.57793_432.png,1.4025,4.9123,0.0
SMIR.Body.057Y.F.CT.57793_433.png,1.4025,5.0265,0.0
SMIR.Body.057Y.F.CT.57793_434.png,1.4025,5.1408,0.0
SMIR.Body.057Y.F.CT.57793_435.png,1.4025,5.255,0.0
SMIR.Body.057Y.F.CT.57793_436.png,1.4025,5.3693,0.0
SMIR.Body.057Y.F.CT.57793_437.png,1.4025,5.4835,0.0
SMIR.Body.057Y.F.CT.57793_438.png,1.4025,5.5977,0.0
